token,symbol,name,exch,instrument_type,lot_size,tick_size,updated_at
543235,ANGELONE,ANGELONE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
519383,ANIKINDS,ANIKINDS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530705,ANIRIT,ANIRIT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
890231,ANIRITPP,ANIRITPP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531223,ANJANI,ANJANI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531878,ANJANIFIN,ANJANIFIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
511153,ANJANIFOODS,ANJANIFOODS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531673,ANKIN,ANKIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532870,ANKITMETAL,ANKITMETAL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544694,ANL,ANL,BSE,,1000,0.05,2026-07-05 08:48:17.051738+00
542437,ANMOL,ANMOL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530799,ANNAINFRA,ANNAINFRA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
890229,ANNVRPP,ANNVRPP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500013,ANSALAPI,ANSALAPI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
523007,ANSALBU,ANSALBU,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
507828,ANSALHSG,ANSALHSG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531406,ANSINDUS,ANSINDUS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
501270,ANTARIKSH,ANTARIKSH,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530075,ANTELOPUS,ANTELOPUS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544449,ANTHEM,ANTHEM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544800,ANUBHAV,ANUBHAV,BSE,,1600,0.01,2026-07-05 08:48:17.051738+00
506260,ANUHPHR,ANUHPHR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
542460,ANUP,ANUP,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530109,ANUPAM,ANUPAM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543275,ANURAS,ANURAS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
542865,ANUROOP,ANUROOP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
538539,ANVRDHI,ANVRDHI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532259,APARINDS,APARINDS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
518091,APCL,APCL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
523694,APCOTEXIND,APCOTEXIND,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540692,APEX,APEX,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
506166,APIS,APIS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544445,APL,APL,BSE,,1000,0.01,2026-07-05 08:48:17.051738+00
517096,APLAB,APLAB,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
890217,APLABPP,APLABPP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
533758,APLAPOLLO,APLAPOLLO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533573,APLLTD,APLLTD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
523537,APMIN,APMIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540879,APOLLO,APOLLO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
512437,APOLLOFI,APOLLOFI,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
508869,APOLLOHOSP,APOLLOHOSP,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
503639,APOLLOIN,APOLLOIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531761,APOLLOPIPE,APOLLOPIPE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500877,APOLLOTYRE,APOLLOTYRE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539545,APOORVA,APOORVA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544529,APPL,APPL,BSE,,400,0.05,2026-07-05 08:48:17.051738+00
532475,APTECHT,APTECHT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
506979,APTPACK,APTPACK,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543335,APTUS,APTUS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530943,AQYLON,AQYLON,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
512344,ARAVALIS,ARAVALIS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540135,ARCFIN,ARCFIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532994,ARCHIDPLY,ARCHIDPLY,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532212,ARCHIES,ARCHIES,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524640,ARCHITORG,ARCHITORG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543993,ARCL,ARCL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
504370,ARDIALL,ARDIALL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500008,ARE&M,ARE&M,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
526662,ARENTERP,ARENTERP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526851,AREXMIS,AREXMIS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539151,ARFIN,ARFIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532935,ARIES,ARIES,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530267,ARIGATO,ARIGATO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531381,ARIHANT,ARIHANT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
511605,ARIHANTCAP,ARIHANTCAP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
506194,ARIHANTSUP,ARIHANTSUP,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544419,ARIS,ARIS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531017,ARISE,ARISE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544683,ARITAS,ARITAS,BSE,,3000,0.01,2026-07-05 08:48:17.051738+00
544261,ARKADE,ARKADE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
542721,ARL,ARL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
538556,ARMAN,ARMAN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531179,ARMANFIN,ARMANFIN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
537069,ARNOLD,ARNOLD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
513729,AROGRANITE,AROGRANITE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
516064,ARROWGREEN,ARROWGREEN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544025,ARROWHEAD,ARROWHEAD,BSE,,600,0.01,2026-07-05 08:48:17.051738+00
506074,ARSHIYA,ARSHIYA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544749,ARSIFHDAD,ARSIFHDAD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544691,ARSIFHDG,ARSIFHDG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544689,ARSIFHRG,ARSIFHRG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544692,ARSIFHRHD,ARSIFHRHD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544690,ARSIFHRMD,ARSIFHRMD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544530,ARSSBL,ARSSBL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531297,ARTEFACT,ARTEFACT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
542919,ARTEMISMED,ARTEMISMED,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
522134,ARTSON,ARTSON,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500016,ARUNAHTEL,ARUNAHTEL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500101,ARVIND,ARVIND,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
542484,ARVINDFASN,ARVINDFASN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539301,ARVSMART,ARVSMART,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538716,ARYACAPM,ARYACAPM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530245,ARYAMAN,ARYAMAN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
542176,ARYAN,ARYAN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
539455,ARYAVAN,ARYAVAN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
515030,ASAHIINDIA,ASAHIINDIA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532853,ASAHISONG,ASAHISONG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
520119,ASAL,ASAL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
507526,ASALCBR,ASALCBR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543943,ASARFI,ASARFI,BSE,,1000,0.05,2026-07-05 08:48:17.051738+00
543443,ASCENSIVE,ASCENSIVE,BSE,,10000,0.01,2026-07-05 08:48:17.051738+00
512025,ASGARD,ASGARD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
519174,ASHAI,ASHAI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
527001,ASHAPURMIN,ASHAPURMIN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
512247,ASHCAP,ASHCAP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
523716,ASHIANA,ASHIANA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543766,ASHIKA,ASHIKA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
514286,ASHIMASYN,ASHIMASYN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530429,ASHISHPO,ASHISHPO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
541702,ASHNI,ASHNI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
507872,ASHNOOR,ASHNOOR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
533271,ASHOKA,ASHOKA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540923,ASHOKAMET,ASHOKAMET,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500477,ASHOKLEY,ASHOKLEY,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
526187,ASHRAM,ASHRAM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526847,ASHSI,ASHSI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531568,ASHUTPM,ASHUTPM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
538777,ASIACAP,ASIACAP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543927,ASIAN,ASIAN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530355,ASIANENE,ASIANENE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500023,ASIANHOTNR,ASIANHOTNR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500820,ASIANPAINT,ASIANPAINT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532888,ASIANTILES,ASIANTILES,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
519532,ASIANTNE,ASIANTNE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530899,ASIAPAK,ASIAPAK,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
502015,ASIIL,ASIIL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524434,ASINPET,ASINPET,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530723,ASITCFIN,ASITCFIN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544022,ASKAUTOLTD,ASKAUTOLTD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532694,ASMS,ASMS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526433,ASMTEC,ASMTEC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540788,ASPIRA,ASPIRA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
541865,ASRL,ASRL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
542911,ASSAMENT,ASSAMENT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531168,ASSOCER,ASSOCER,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544183,ASSOCIATED,ASSOCIATED,BSE,,500,0.05,2026-07-05 08:48:17.051738+00
512600,ASTALLTD,ASTALLTD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531847,ASTAR,ASTAR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533138,ASTEC,ASTEC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540975,ASTERDM,ASTERDM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544409,ASTONEALAB,ASTONEALAB,BSE,,1000,0.05,2026-07-05 08:48:17.051738+00
532830,ASTRAL,ASTRAL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532493,ASTRAMICRO,ASTRAMICRO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
506820,ASTRAZEN,ASTRAZEN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540824,ASTRON,ASTRON,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544628,ASTRONMULT,ASTRONMULT,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
512433,ASUTENT,ASUTENT,BSE,,100,0.01,2026-07-05 08:48:17.051738+00
543911,ATALREAL,ATALREAL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543236,ATAM,ATAM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544417,ATENPAPERS,ATENPAPERS,BSE,,1200,0.01,2026-07-05 08:48:17.051738+00
542066,ATGL,ATGL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530187,ATHARVENT,ATHARVENT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
539099,ATHCON,ATHCON,BSE,,2500,0.01,2026-07-05 08:48:17.051738+00
517429,ATHENAGLO,ATHENAGLO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544397,ATHERENERG,ATHERENERG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544671,ATIL,ATIL,BSE,,1000,0.01,2026-07-05 08:48:17.051738+00
538713,ATISHAY,ATISHAY,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543954,ATL,ATL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532759,ATLANTAA,ATLANTAA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544527,ATLANTAELE,ATLANTAELE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
505029,ATLASCYCLE,ATLASCYCLE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
890228,ATLPP,ATLPP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500027,ATUL,ATUL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531795,ATULAUTO,ATULAUTO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532090,ATVOENT,ATVOENT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500028,ATVPR,ATVPR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540611,AUBANK,AUBANK,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544772,AUREATE,AUREATE,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
532668,AURIONPRO,AURIONPRO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
517230,AURIQUE,AURIQUE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530233,AUROLAB,AUROLAB,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
524804,AUROPHARMA,AUROPHARMA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539289,AURUM,AURUM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
509009,AUSOMENT,AUSOMENT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
522005,AUSTENG,AUSTENG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544505,AUSTERE,AUSTERE,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
505010,AUTOAXLES,AUTOAXLES,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543450,AUTOIETF,AUTOIETF,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532797,AUTOIND,AUTOIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
512277,AUTOINT,AUTOINT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
505032,AUTOPRD,AUTOPRD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540649,AVADHSUGAR,AVADHSUGAR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531310,AVAILFC,AVAILFC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543896,AVALON,AVALON,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
512149,AVANCE,AVANCE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532406,AVANTEL,AVANTEL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
512573,AVANTIFEED,AVANTIFEED,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544337,AVAX,AVAX,BSE,,1000,0.01,2026-07-05 08:48:17.051738+00
543737,AVEER,AVEER,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543910,AVG,AVG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
512109,AVIVA,AVIVA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540205,AVL,AVL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
512265,AVONMERC,AVONMERC,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
511589,AVONMORE,AVONMORE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543512,AVROIND,AVROIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
519105,AVTNPL,AVTNPL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544181,AWFIS,AWFIS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543254,AWHCL,AWHCL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543458,AWL,AWL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
513642,AXELPOLY,AXELPOLY,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532215,AXISBANK,AXISBANK,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532395,AXISCADES,AXISCADES,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
542285,AXITA,AXITA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
523850,AXTEL,AXTEL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544699,AYE,AYE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
508933,AYMSYNTEX,AYMSYNTEX,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544061,AZAD,AZAD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
504731,AZADIND,AZADIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544177,AZTEC,AZTEC,BSE,,1000,0.05,2026-07-05 08:48:17.051738+00
531268,B2BSOFT,B2BSOFT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532380,BABA,BABA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524516,BACPHAR,BACPHAR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532989,BAFNAPH,BAFNAPH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532507,BAGFILMS,BAGFILMS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
511724,BAIDFIN,BAIDFIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544670,BAIKAKAJI,BAIKAKAJI,BSE,,600,0.05,2026-07-05 08:48:17.051738+00
532977,BAJAJ-AUTO,BAJAJ-AUTO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533229,BAJAJCON,BAJAJCON,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500031,BAJAJELEC,BAJAJELEC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532978,BAJAJFINSV,BAJAJFINSV,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539872,BAJAJHCARE,BAJAJHCARE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544252,BAJAJHFL,BAJAJHFL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500032,BAJAJHIND,BAJAJHIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500490,BAJAJHLDNG,BAJAJHLDNG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544364,BAJAJINDEF,BAJAJINDEF,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
507944,BAJAJST,BAJAJST,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544042,BAJEL,BAJEL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500034,BAJFINANCE,BAJFINANCE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
512261,BAJGLOB,BAJGLOB,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544249,BALAJEE,BALAJEE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532382,BALAJITELE,BALAJITELE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530999,BALAMINES,BALAMINES,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539834,BALGOPAL,BALGOPAL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539251,BALKRISHNA,BALKRISHNA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
502355,BALKRISIND,BALKRISIND,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
523319,BALMLAWRIE,BALMLAWRIE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
524824,BALPHARMA,BALPHARMA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500038,BALRAMCHIN,BALRAMCHIN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
520127,BALTE,BALTE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531112,BALUFORGE,BALUFORGE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
519295,BAMBINO,BAMBINO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531591,BAMPSL,BAMPSL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526849,BANARBEADS,BANARBEADS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500041,BANARISUG,BANARISUG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
509053,BANASFN,BANASFN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500039,BANCOINDIA,BANCOINDIA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
524602,BANDARAM,BANDARAM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
541153,BANDHANBNK,BANDHANBNK,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532946,BANG,BANG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544725,BANK10ADD,BANK10ADD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543738,BANKADD,BANKADD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532134,BANKBARODA,BANKBARODA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
590106,BANKBEES,BANKBEES,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543226,BANKBETA,BANKBETA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544093,BANKBETF,BANKBETF,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543944,BANKETF,BANKETF,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
542730,BANKIETF,BANKIETF,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532149,BANKINDIA,BANKINDIA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
590136,BANKNIFTY1,BANKNIFTY1,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544266,BANKPSU,BANKPSU,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544209,BANSALWIRE,BANSALWIRE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
519353,BANSTEA,BANSTEA,BSE,,100,0.01,2026-07-05 08:48:17.051738+00
503722,BANSWRAS,BANSWRAS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
523186,BAPACK,BAPACK,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500270,BARODARY,BARODARY,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
513502,BAROEXT,BAROEXT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524687,BASANTGL,BASANTGL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500042,BASF,BASF,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532674,BASML,BASML,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500043,BATAINDIA,BATAINDIA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
522004,BATLIBOI,BATLIBOI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
506285,BAYERCROP,BAYERCROP,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539946,BAZELINTER,BAZELINTER,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
503960,BBL,BBL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544196,BBNPNBETF,BBNPNBETF,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500463,BBOX,BBOX,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
501425,BBTC,BBTC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543668,BBTCL,BBTCL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
517246,BCCFUBA,BCCFUBA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543497,BCCL,BCCL,BSE,,400,0.01,2026-07-05 08:48:17.051738+00
532368,BCG,BCG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524332,BCLIND,BCLIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543442,BCONCEPTS,BCONCEPTS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
537766,BCP,BCP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
542057,BCPL,BCPL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524828,BDH,BDH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544468,BDI,BDI,BSE,,1200,0.05,2026-07-05 08:48:17.051738+00
541143,BDL,BDL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543253,BECTORFOOD,BECTORFOOD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533270,BEDMUTHA,BEDMUTHA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539018,BEEKAY,BEEKAY,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532645,BEEYU,BEEYU,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544369,BEEZAASAN,BEEZAASAN,BSE,,800,0.05,2026-07-05 08:48:17.051738+00
511585,BEFOUNDMOL,BEFOUNDMOL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500049,BEL,BEL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
513307,BELDING,BELDING,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539399,BELLACASA,BELLACASA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544405,BELRISE,BELRISE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
522650,BEMHY,BEMHY,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500048,BEML,BEML,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
541178,BENARA,BENARA,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
